51348414098,bbb,228,47
51348457684,fcf,125,60
51348459739,ddg,125,62
51348488505,cbc,102,80
51348510020,bda,190,182
51348513308,edb,96,144
51348523927,egf,123,181
51348534969,fea,269,71
51348543750,fce,162,452
51348556414,bbc,45,24
51348578027,fdb,233,226
51348630154,cdd,34,158
51348643648,acf,64,12
51348644095,gfg,33,47
51348649051,bec,54,92
51348661955,fga,178,273
51348664473,gcc,265,80
51348697875,bbf,197,206
51348700304,ace,65,230
51348707400,gca,268,159
51348736379,def,121,197
51348749151,eef,108,28
51348754083,bfc,173,235
51348764513,gdd,84,156
51348813693,fcb,117,157
51348839537,dfc,69,49
51348844902,efd,22,190
51348850457,cga,284,247
51348858576,edb,109,167
51348864240,ege,228,81
51348880360,baf,116,160
51348885579,bgg,143,66
51348908549,cdf,49,55
51348944429,fda,299,97
51348947644,egb,133,82
51348951250,ebf,204,18
51348967151,abe,281,27
51348971244,cbg,69,140
51349015037,cbf,6,52
51349050051,bee,22,326
51349051977,def,51,228
51349058020,acd,124,232
51349063652,gab,48,113
51349070030,cgf,201,7
51349095215,ede,66,122
51349104519,dde,33,7
51349115866,cda,261,51
51349164233,dfg,170,199
51349177348,ade,90,70
51349181567,ecc,28,154
51349194459,cgb,200,50
51349202591,ecb,241,257
51349204818,cee,69,185
51349290132,afg,237,121
51349292113,ege,75,83
51349314073,bfe,64,223
51349322208,bgb,32,70
51349330118,fed,63,74
51349330348,edg,260,132
51349330803,acd,156,225
51349351147,aed,103,208
51349378154,fca,120,5
51349388076,agg,149,56
51349420400,aff,138,216
51349422419,ece,181,85
51349432522,agg,142,54
51349443736,gac,50,34
51349443983,feg,165,126
51349463817,cgc,93,58
51349483363,gba,188,81
51349513683,ccb,172,239
51349520332,fdd,25,194
51349528603,gdb,137,83
51349537340,efa,181,283
51349540047,eae,198,118
51349552966,ffa,14,91
51349558992,aga,256,287
51349582431,dcg,169,72
51349614492,ggc,50,43
51349615945,afb,176,249
51349619517,bgg,251,60
51349639554,bdf,201,41
51349653007,ccb,253,222
51349656308,bde,204,147
51349662521,ebb,157,64
51349689120,abb,161,322
51349710932,ccd,13,107
51349717586,gfc,41,152
51349766978,cda,41,47
51349776380,dce,153,450
51349799504,bcf,76,64
51349816028,ceg,181,220
51349820981,cad,138,212
51349829449,cgd,209,134
51349845341,ecd,111,194
51349876565,afa,214,166
51349881643,fee,185,175
51349885135,dgf,264,261
51349887412,gcc,238,74
51349888586,cgg,16,122
51349898658,cba,172,221
51349930045,gdc,234,190
51349960012,dca,67,38
51349989212,faf,36,18
51350029154,geb,89,191
51350033016,edb,90,183
51350065240,fff,75,90
51350067865,aba,75,87
51350096028,ebe,169,366
51350106956,daf,52,258
51350118173,eed,265,200
51350120143,dgg,87,167
51350153354,fga,187,286
51350190675,bce,15,193
51350199271,faa,41,103
51350211602,gad,135,91
51350219670,dcc,252,312
51350268565,fda,292,110
51350274423,gbf,202,216
51350330224,bbg,204,258
51350337412,fbb,15,112
51350349097,abf,36,61
51350375142,bga,98,186
51350393673,bbb,152,46
51350416699,ddd,99,145
51350429179,eea,10,146
51350476589,dcb,29,29
51350480821,gaf,228,235
51350481322,afa,63,157
51350489066,fad,271,91
51350516409,ced,105,47
51350529102,egf,53,175
51350562762,gcf,298,278
51350565399,gce,85,51
51350570814,eac,255,12
51350604860,fed,228,77
51350623544,fda,250,113
51350623970,adb,15,62
51350638640,dab,248,20
51350682769,egd,182,277
51350684656,bcd,177,222
51350709707,cbc,75,84
51350728391,edf,117,132
51350729196,faa,285,103
51350730119,ade,290,62
51350730596,ffg,176,64
51350767720,afg,121,122
51350782983,gcd,279,111
51350784373,cce,223,5
51350810363,afe,61,232
51350820376,gbf,109,205
51350822486,dbb,292,42
51350834050,fbe,117,324
51350851534,efb,77,114
51350868432,bfb,11,240
51350894725,dfd,266,373
51350911340,adb,21,53
51350928627,gde,252,265
51350964538,cbe,181,82
51350977811,dee,132,37
51350998453,bef,136,248
51350998888,fef,269,128
51351009262,ffb,194,17
51351013078,bbd,92,89
51351031761,ddc,105,39
51351043162,ddc,290,40
51351051445,gae,211,18
51351060343,gfa,297,222
51351080799,eee,100,160
51351087545,fcc,275,30
51351091651,eag,106,105
51351129998,dfg,164,167
51351171265,eba,264,132
51351188964,ggb,274,166
51351195833,fee,250,157
51351198286,bca,105,35
51351209839,dbe,269,159
51351216756,gbc,81,162
51351233300,aec,70,299
51351265526,gcg,9,98
51351268271,fec,10,143
51351272389,efc,257,122
51351276305,eaf,129,83
51351295142,feb,192,148
51351304259,bcg,98,5
51351317166,bbb,76,46
51351318698,fcd,112,156
51351331275,aba,243,93
51351368198,aad,268,338
51351374923,adf,108,193
51351379573,ccb,69,259
51351379865,dgb,190,313
51351386658,dbe,129,159
51351395728,eda,5,29
51351408068,ccg,166,26
51351410099,agd,157,9
51351414671,bed,77,13
51351443374,bba,189,137
51351454552,cac,217,224
51351456297,afc,281,226
51351464609,geg,292,150
51351471128,cef,208,158
51351482211,def,29,212
51351486778,deb,187,50
51351490222,gag,180,39
51351502568,caf,235,23
51351516827,eed,31,168
51351525409,aba,123,94
51351526655,cdb,224,79
51351531788,baf,64,188
51351549142,aeb,48,50
51351558421,ege,52,71
51351572528,gfd,114,481
51351591428,dcf,200,184
51351615816,bea,270,74
51351640830,ggg,213,218
51351653691,bab,288,279
51351660298,gff,45,46
51351670975,bag,130,175
51351708283,bdc,285,14
51351714093,gfb,226,310
51351761703,fed,184,74
51351777683,ecd,55,213
51351781642,dae,130,17
51351803522,bef,20,228
51351809029,bcd,16,213
51351813331,fbg,246,140
51351822849,cdb,75,86
51351833228,bad,275,124
51351849658,deg,22,190
51351855367,fdg,147,32
51351860852,baa,135,297
51351872961,dbf,238,227
51351886083,fdc,147,154
51351924039,cbb,138,114
51351979653,ggd,167,221
51351986213,edc,113,235
51351996223,cfd,132,147
51352010928,bec,145,98
51352028127,cec,82,5
51352028486,fae,143,199
51352032423,feb,206,128
51352040402,cge,149,320
51352052485,aaf,268,115
51352053977,adg,16,23
51352061512,adc,75,231
51352105269,fca,230,5
51352124655,bfg,137,195
51352173431,dgg,163,170
51352187930,dgd,156,47
51352212189,beb,31,60
51352260139,acc,154,110
51352260194,fcg,16,53
51352261588,cde,130,30
51352267110,aga,138,272
51352280202,dab,7,17
51352283029,baf,92,186
51352290234,bad,209,146
51352291341,fad,52,76
51352301017,acg,263,81
51352306237,ged,281,32
51352311923,deg,99,191
51352319429,ddb,271,21
51352329051,bbb,284,48
51352338840,gee,63,109
51352339759,aeg,261,103
51352342074,fda,230,120
51352355524,fgc,188,28
51352359072,eeg,4,28
51352361967,aef,97,174
51352386989,gdg,101,225
51352407839,eab,287,87
51352424626,dag,238,189
51352428767,bfb,265,278
51352439184,caf,274,24
51352439301,fae,192,212
51352464874,dde,48,7
51352480710,gba,275,72
51352512017,cee,67,212
51352540325,cfe,81,185
51352548764,ddf,246,153
51352569595,cba,259,181
51352590073,dgc,205,20
51352591377,gca,182,155
51352610145,agc,64,191
51352613218,gfd,165,447
51352617046,bgd,219,107
51352636512,ecf,209,63
51352639155,fac,103,119
51352646436,gcc,188,74
51352659050,acb,2,102
51352663123,ffd,35,295
51352681491,gcb,287,5
51352690945,gef,224,254
51352703156,dde,287,7
51352771749,ega,80,197
51352771751,bab,201,223
51352772619,ged,265,36
51352803754,ecg,259,107
51352823591,eec,147,37
51352826746,bfa,276,261
51352829843,afb,85,201
51352832726,fge,7,40
51352835308,aag,7,270
51352849356,ddf,13,142
51352850482,gec,145,129
51352858193,edf,285,134
51352898997,bcc,248,246
51352905903,ebg,83,257
51352906899,abd,78,99
51352933817,faf,234,16
51352934554,ded,191,11
51352941915,bbb,50,48
51353001110,eec,229,40
51353023559,cbd,104,290
51353026118,ggb,256,177
51353048532,fcg,254,46
51353064119,fad,147,73
51353138686,afa,163,144
51353150979,agg,286,62
51353156425,ged,49,33
51353168294,ged,231,28
51353174535,daa,198,286
51353188846,cbc,117,89
51353199434,cgb,166,41
51353235490,ffe,270,202
51353249001,cgg,203,101
51353254587,gfb,117,341
51353305955,adg,165,26
51353334832,ccb,269,308
51353345542,fag,187,107
51353371607,ded,221,9
51353380772,dfb,224,205
51353386194,eef,223,22
51353392231,cfg,161,225
51353406427,gaa,211,279
51353412276,fda,214,141
51353415625,cdd,102,175
51353419523,cge,254,272
51353422428,cdc,128,664
51353424720,fda,98,139
51353430173,aef,65,170
51353445257,bce,90,194
51353450664,aab,246,153
51353451414,bgc,270,144
51353474085,aeb,70,44
51353482434,fbb,230,90
51353484920,bee,79,273
51353499030,eef,271,23
51353508183,cdg,262,118
51353519154,ebc,252,100
51353531417,gfe,48,139
51353532108,eeb,97,144
51353550793,bbd,267,75
51353558379,fgf,182,19
51353574701,gdb,22,87
51353596338,bbb,269,56
51353607461,cab,272,111
51353607672,bfc,147,249
51353634832,gfd,29,393
51353649802,dff,217,74
51353652037,bcd,76,193
51353655456,dda,101,170
51353685933,gdd,72,154
51353695509,cfc,250,256
51353746980,dde,210,5
51353753452,bbe,215,128
51353768930,ead,112,55
51353781925,fca,65,5
51353783419,aaf,262,136
51353809221,ace,89,232
51353813780,dbg,154,199
51353823421,ceg,141,182
51353826869,bgf,173,192
51353827221,egc,208,220
51353836657,ddd,216,171
51353860827,dac,83,142
51353903313,cae,89,118
51353912112,dbd,170,292
51353918633,egg,277,32
51353922100,dce,288,369
51353922909,bbe,171,121
51353936119,bdb,145,170
51353944188,dfc,147,48
51353945151,cgd,21,139
51353954121,bae,209,211
51353988806,eae,117,118
51353990573,bdg,179,153
51353996119,dfe,27,128
51354003024,bge,242,192
51354004542,fdf,232,30
51354018574,agc,208,212
51354041230,afc,113,221
51354060044,aaa,17,41
51354064745,fdb,236,262
51354077605,abg,161,203
51354098138,gbb,234,165
51354110685,fdg,197,29
51354119571,feg,39,132
51354120766,bag,151,168
51354144787,bbd,168,78
51354161084,dcd,67,81
51354193375,cfa,202,314
51354211025,gdg,114,225
51354227343,bfg,169,169
51354255436,bad,76,135
51354279269,fbc,25,109
51354285182,bca,37,34
51354288100,gfc,263,173
51354309594,dba,180,217
51354322268,ggb,167,191
51354323496,fdf,298,32
51354333112,aed,265,237
51354394472,ecg,124,92
51354400241,fdc,69,138
51354403720,gga,57,112
51354408216,fgd,208,152
51354435420,gge,294,90
51354438909,aea,132,187
51354471704,faa,183,115
51354489943,ega,213,218
51354501440,egb,255,86
51354501721,bbd,219,68
51354519686,edc,36,279
51354531739,fab,151,116
51354557030,dfd,36,414
51354559684,dgf,3,208
51354560084,aca,103,130
51354562122,bfe,69,265
51354566752,ecg,118,79
51354584280,ceb,71,239
51354606809,caa,270,124
51354611913,cfb,287,142
51354617307,bbe,159,131
51354627393,dbf,24,217
51354636711,eag,22,124
51354652773,cag,208,46
51354659190,gec,256,143
51354662455,gfd,204,436
51354664232,fbd,244,217
51354702195,fdd,197,215
51354716329,ccf,93,27
51354729168,fgg,131,5
51354731721,aga,298,293
51354772800,agf,146,77
51354815895,edg,68,125
51354823038,gcd,123,95
51354826163,gaa,258,290
51354846936,dfa,114,426
51354858582,egb,147,97
51354865959,acd,62,182
51354875516,bcg,166,5
51354894636,gbe,10,119
51354918167,ffg,87,67
51354943768,gca,256,178
51355000044,gaf,180,188
51355026704,gfa,71,226
51355035070,cae,115,138
51355041818,eca,108,34
51355123337,gbf,45,192
51355127067,fgb,38,219
51355131932,ega,20,220
51355151598,ega,113,235
51355179541,bgg,46,59
51355180517,aea,297,149
51355220629,efe,268,113
51355220838,ecf,264,73
51355257359,cca,202,126
51355264900,deb,286,50
51355273259,feg,85,121
51355317903,acf,261,12
51355331560,dee,204,39
51355354923,bcb,232,343
51355355952,aed,285,265
51355368087,ffe,279,191
51355401258,ged,71,24
51355407479,dca,265,31
51355433443,dae,89,14
51355440528,fgb,204,234
51355456920,bcd,82,189
51355473604,afa,279,155
51355499717,dab,46,14
51355529266,dcc,36,336
51355533292,bbe,95,138
51355560048,gcb,156,5
51355565555,ebg,264,223
51355571900,dgf,288,174
51355595013,eba,52,135
51355604764,ccf,23,23
51355604950,gea,262,70
51355612086,beg,10,300
51355623925,fef,133,139
51355637280,dec,236,279
51355649332,afe,261,229
51355651558,cbb,266,104
51355677109,bee,242,253
51355678247,gfg,73,51
51355697332,fde,298,5
51355739235,bab,72,249
51355749694,bfe,224,235
51355788717,edf,89,115
51355796764,ced,2,40
51355802267,gdf,238,212
51355837363,efd,205,182
51355852500,egf,152,140
51355867715,ccc,129,94
51355868582,fab,88,113
51355869527,aga,252,328
51355890292,dbd,69,242
51355907160,dga,44,149
51355922924,gbc,138,136
51355928337,fea,298,61
51355958187,gfa,254,239
51355963378,bfd,192,255
51355970488,eff,78,15
51355988314,eaa,214,13
51355997557,bee,157,247
51355998749,def,138,243
51356016838,agb,285,18
51356025201,gda,264,45
51356025915,age,197,20
51356031196,gde,83,288
51356046212,dea,257,155
51356087123,ebd,275,136
51356107162,cgd,227,112
51356110661,daa,163,320
51356119615,fec,8,147
51356131235,dcb,134,23
51356139905,bac,240,78
51356156024,bdd,202,82
51356168078,gad,53,102
51356171151,aee,192,5
51356178348,ede,159,134
51356204869,dac,252,120
51356205727,ebe,222,333
51356206285,cff,157,59
51356209441,ggf,137,170
51356224271,add,178,44
51356240312,ffc,145,119
51356246469,bge,152,195
51356307923,cdf,199,58
51356313363,ddc,74,36
51356337783,fcd,82,174
51356398390,cea,12,118
51356408465,fbf,221,17
51356416323,dee,139,37
51356418709,gdc,136,209
51356459235,afc,253,205
51356481744,add,108,35
51356510166,cgg,140,118
51356513263,bcd,241,194
51356523197,geg,5,132
51356565017,dda,38,195
51356584449,bff,274,33
51356611384,ecc,177,143
51356642790,fba,283,102
51356668371,ebb,5,75
51356693154,dcc,287,369
51356693489,abc,284,205
51356741931,ece,248,68
51356758626,dec,180,242
51356817035,gac,77,40
51356818543,gcb,144,5
51356829169,ecd,111,185
51356840482,eae,299,139
51356847786,cbb,39,111
51356851214,cdf,82,55
51356916120,dbf,127,195
51356918309,cge,8,263
51356923503,edd,28,351
51356964506,aae,152,67
51356986070,egd,116,315
51356988299,gaa,243,292
51356990457,edb,29,173
51356993549,efg,32,18
51357005124,fee,40,163
51357009797,cff,34,50
51357010438,bac,116,90
51357024369,adf,228,221
51357031788,afd,295,203
51357035580,dbf,98,159
51357042070,abe,16,21
51357047411,dce,279,372
51357058898,ece,56,70
51357076362,abb,33,383
51357089193,afb,190,172
51357095566,efa,166,333
51357098529,ada,176,166
51357143842,dbb,287,35
51357145399,cae,118,118
51357157273,abf,53,65
51357191787,ggc,73,48
51357203393,ege,165,77
51357231522,cee,118,205
51357258825,dcf,20,217
51357292215,gfe,285,116
51357310072,edd,243,358
51357311731,dge,252,263
51357316764,dad,166,190
51357325331,dae,154,15
51357339266,cgf,247,7
51357347290,efd,273,167
51357349276,aac,42,171
51357358161,cbe,80,87
51357364536,cgc,134,64
51357381065,fcf,213,70
51357399417,gab,27,100
51357407614,afb,238,175
51357431399,cda,47,38
51357431894,bbc,211,24
51357437843,fga,1,243
51357448801,bbg,143,219
51357449763,cgc,191,72
51357473124,efb,262,118
51357477854,geb,124,215
51357481263,aad,264,358
51357497375,gcc,27,65
51357527068,dcd,47,84
51357579238,cff,261,49
51357579630,gfb,126,289
51357584493,cac,9,206
51357600822,ffc,38,119
51357613533,ddg,221,66
51357672049,gfg,67,41
51357716827,gbg,117,5
51357717891,bcf,186,70
51357719696,gec,43,143
51357760333,fad,185,86
51357764330,fac,2,98
51357767226,ddd,114,188
51357780977,gbd,70,162
51357787766,ccd,244,85
51357792223,acg,200,91
51357891067,eaf,80,95
51357904118,caa,194,105
51357942158,dcd,4,95
51357943617,dbc,297,97
51357943643,adc,273,219
51357952961,dcc,80,387
51357972832,cga,57,276
51357977266,ffd,279,351
51357984553,bdf,148,44
51358008181,fcc,135,34
51358020504,aeg,140,101
51358022892,ecb,158,233
51358048395,ebe,97,356
51358080369,fbg,107,156
51358092190,abd,244,106
51358125169,adc,263,208
51358132377,gff,56,46
51358158771,fcb,201,147
51358160633,cec,124,5
51358164152,acc,179,116
51358164908,adg,118,30
51358179480,bda,247,165
51358191080,cdb,143,75
51358202335,cbg,17,112
51358220480,agc,32,180
51358240436,adb,142,47
51358278057,bdd,10,68
51358278247,fce,97,420
51358309170,dfc,100,55
51358333875,gcf,244,222
51358360509,acg,99,100
51358368441,ade,210,51
51358369070,gbe,30,119
51358370126,dac,207,135
51358374402,adg,192,26
51358383530,ecc,93,151
51358387730,bbf,200,214
51358409979,gag,17,32
51358435997,gee,160,109
51358437303,feb,242,125
51358450082,ffb,280,19
51358450294,bef,99,271
51358456761,cdg,265,112
51358478085,bde,81,129
51358505495,gag,200,28
51358505850,bba,260,149
51358530105,afa,70,158
51358557020,daf,171,237
51358572168,cdd,34,140
51358576203,aag,98,280
51358620744,baf,288,210
51358627707,gca,282,208
51358629128,baa,57,252
51358650205,fcg,115,41
51358653132,dgd,241,42
51358661310,gab,80,81
51358662266,cac,69,203
51358662687,bgb,37,61
51358694669,dcd,23,83
51358698893,ggb,298,175
51358707330,ded,156,8
51358711306,ffc,223,115
51358773068,feg,232,112
51358776400,fbe,11,359
51358778038,cad,244,184
51358782181,eeg,131,22
51358784991,adg,170,25
51358796133,fbb,107,103
51358813611,aff,203,244
51358816575,ccg,95,27
51358819704,gda,87,52
51358822482,cfg,177,254
51358825353,cbf,29,55
51358825827,bgd,132,86
51358853288,bbe,33,136
51358858407,beb,268,66
51358873452,feb,186,131
51358890031,ffa,192,108
51358905991,ffe,248,225
51358925918,dab,215,13
51358927960,ebf,71,18
51358964617,ege,294,69
51358971657,edd,200,286
51358973330,fed,93,70
51358981036,dfa,49,472
51359002125,eea,57,151
51359051861,bgc,73,128
51359054837,abd,21,89
51359064134,cde,182,32
51359075042,bga,85,159
51359084285,eff,227,14
51359107939,dcg,23,62
51359123023,eff,12,12
51359123650,bcf,11,63
51359137875,dgc,293,23
51359149154,fdb,78,267
51359163522,gdc,227,229
51359186334,bcf,290,68
51359192984,feg,194,122
51359222828,dfg,92,156
51359226433,cde,233,32
51359226823,gdg,10,249
51359230369,eac,55,13
51359289967,cga,251,309
51359350301,bed,283,10
51359354045,bfg,67,163
51359373359,cef,64,131
51359376374,aaf,243,160
51359414617,gae,64,16
51359452394,gcg,293,104
51359481073,efc,42,100
51359491734,gce,205,47
51359494163,edb,59,169
51359538171,fff,192,81
51359539497,aec,222,307
51359587121,fac,184,101
51359597019,cca,214,136
51359641235,eab,263,87
51359652768,fae,245,216
51359658892,aba,231,101
51359677184,dgb,31,325
51359701282,gca,213,195
51359719080,deb,81,56
51359766004,ggg,187,209
51359790428,ffb,228,18
51359798430,eee,187,176
51359845770,bad,208,130
51359859634,gag,225,22
51359870142,bad,291,109
51359885026,efa,255,319
51359888021,bbc,46,25
51359892725,ecg,128,80
51359907409,dbb,76,41
51359933551,eab,178,85
51359935613,dec,81,196
51359938252,gff,203,51
51359947886,eda,174,31
51359959075,aag,149,240
51359974623,aad,17,336
51359981384,egg,207,27
51359995316,bfe,242,258
51360025953,dgg,78,188
51360044167,eed,219,152
51360053968,bgg,149,66
51360065304,egf,21,154
51360067752,acg,260,82
51360077696,fcg,253,36
51360085885,afg,262,125
51360102756,gcb,243,5
51360114798,dfd,77,459
51360116742,ffb,119,16
51360122034,dag,69,198
51360147568,cce,286,5
51360151581,eac,168,11
51360171850,acb,128,91
51360199552,beg,47,255
51360216674,acg,45,78
51360236612,fca,200,5
51360259930,aba,107,110
51360284473,cdg,241,92
51360289041,efa,80,373
51360290533,aed,16,249
51360296855,abd,84,81
51360297038,aaf,254,177
51360307145,fgd,262,132
51360314986,abg,271,225
51360315959,ddf,10,159
51360316473,bgf,106,201
51360327967,acd,251,176
51360341421,dac,260,113
51360353562,bba,197,122
51360409341,caf,93,22
51360412393,fcd,91,140
51360417698,cfe,144,162
51360423918,cba,7,204
51360430832,cda,292,35
51360453154,fcg,226,30
51360453660,fge,245,39
51360457616,abc,117,190
51360459648,gcg,110,107
51360465079,fcg,60,34
51360468767,dcc,132,313
51360470266,agd,9,10
51360470307,eaa,91,10
51360476646,ece,292,79
51360476881,fdd,152,249
51360478125,ace,70,245
51360482261,dad,268,169
51360482285,ecd,115,159
51360490973,eag,30,140
51360492323,eeb,105,115
51360504552,faf,31,15
51360571905,ggd,159,240
51360579536,fca,259,5
51360588643,cdd,234,114
51360589564,caf,193,22
51360599963,feg,96,118
51360604647,dgf,81,144
51360653501,fad,293,70
51360680438,bae,104,198
51360684848,agg,294,50
51360694742,geg,129,112
51360709677,cfb,43,167
51360714667,cfa,266,301
51360722648,ffc,254,93
51360730915,gea,36,70
51360736837,cbg,191,100
51360748311,dec,23,168
51360764317,fgc,124,27
51360774402,dda,42,167
51360795830,agd,286,9
51360804060,cdg,8,101
51360827262,bfc,118,229
51360829058,bbb,34,66
51360864422,bab,277,258
51360876301,gde,299,319
51360963586,cge,256,220
51360971276,bdd,2,77
51360985289,dgc,180,26
51361019322,fdg,56,29
51361026810,bcb,79,377
51361028901,eba,216,141
51361035901,fde,155,5
51361057533,gef,208,203
51361080053,fge,51,42
51361085856,geb,240,236
51361098790,aab,152,149
51361116486,dfd,98,408
51361126005,afc,269,164
51361134072,ecf,54,82
51361138090,aea,174,141
51361150112,bec,163,91
51361187550,fgg,95,5
51361190318,fcc,16,35
51361213986,agf,136,90
51361229286,dgd,101,39
51361229474,abd,16,69
51361263013,fdc,31,162
51361280778,bbg,76,201
51361282966,cgd,78,125
51361285513,dgd,216,44
51361312062,gcd,116,102
51361322212,dee,151,37
51361324843,fgg,272,5
51361329495,dbe,171,170
51361331276,abf,56,74
51361333162,abc,258,178
51361334550,beb,265,74
51361334814,ceg,217,154
51361347897,bdc,98,14
51361372747,bcc,125,228
51361390506,eef,237,25
51361399351,ccb,164,280
51361411026,agd,204,10
51361418070,agf,281,87
51361418443,fdb,118,258
51361420050,ceb,167,255
51361449135,ddg,163,56
51361469622,acc,5,117
51361480323,bfb,171,250
51361490435,bbd,1,55
51361492395,ead,133,63
51361502268,ege,152,75
51361540147,bea,176,72
51361548672,eee,196,179
51361586563,dde,48,5
51361589597,dgc,214,21
51361594794,dgb,222,370
51361645924,cfc,86,217
51361665944,fgd,203,129
51361691425,cfd,261,120
51361740313,bgc,268,129
51361747298,bfa,195,234
51361768659,fgf,8,16
51361769082,ded,276,8
51361786709,ccc,281,100
51361798254,aeb,90,40
51361851864,cdc,86,677
51361857794,ddb,74,21
51361867948,gfg,1,43
51361885993,fdf,157,31
51361892449,cdg,80,102
51361899810,gaf,172,195
51361902985,gag,27,20
51361915801,gff,68,49
51361928128,egc,231,226
51361940013,edc,193,306
51361945867,ccg,296,24
51361946504,eec,92,42
51361949648,gfe,38,125
51361967667,bbg,125,196
51361984401,eca,115,28
51361987066,cga,296,355
51361992399,cag,63,50
51361999151,ccf,88,23
51362014897,gba,260,72
51362026241,ffa,221,117
51362041841,fcf,77,66
51362043765,fce,226,361
51362090312,deg,68,189
51362091245,fbd,179,182
51362109510,cae,50,139
51362155711,afc,33,188
51362157384,fbf,227,20
51362158265,cbd,61,278
51362181295,bca,197,30
51362221339,fed,204,67
51362226535,edg,175,100
51362232619,fea,93,65
51362245166,gdb,232,77
51362258015,bag,122,156
51362258554,bfe,103,283
51362269710,bdb,163,154
51362274865,baa,23,206
51362280912,dbd,20,222
51362295153,afd,172,186
51362307502,cda,53,30
51362309202,fce,36,292
51362328735,ebc,98,87
51362343240,ega,24,239
51362355755,bge,265,157
51362388652,fbc,158,106
51362393870,gfc,59,160
51362396562,afb,282,196
51362438822,cad,19,206
51362439347,aaa,146,44
51362444527,fdb,91,304
51362474323,gbg,281,5
51362489843,cgf,138,7
51362494626,edd,263,326
51362500934,fag,270,119
51362511323,dfe,215,117
51362517394,gdf,252,241
51362520334,eff,44,14
51362533841,aee,255,5
51362537552,gbe,105,119
51362538735,dba,247,201
51362613889,acf,46,10
51362623509,adb,246,48
51362649520,fba,19,88
51362666479,baa,170,243
51362667446,fgc,104,22
51362678861,caf,157,23
51362724406,ccg,287,21
51362726449,agc,117,169
51362731664,cbb,100,108
51362749129,cff,216,53
51362751909,bgb,93,65
51362764021,cbc,252,96
51362768077,ffg,237,56
51362776256,bfd,175,219
51362778538,acf,201,8
51362784568,cac,296,231
51362795638,fca,220,5
51362819375,bca,64,25
51362827096,aef,267,168
51362835702,dff,192,63
51362848716,dde,206,5
51362853023,aed,285,261
51362856047,deb,147,50
51362872326,ebb,292,73
51362902364,cab,204,111
51362910866,efg,88,16
51362915375,gfe,103,125
51362920082,ggb,106,161
51362922477,gbb,215,189
51362927868,cfd,122,112
51362937825,fea,5,66
51362984507,bcg,220,5
51362986320,adc,147,235
51362992793,aaf,8,191
51362999561,dbg,136,204
51363003789,eaf,65,84
51363016519,bce,241,157
51363026276,bgc,157,130
51363041403,dfb,50,235
51363065154,fcb,281,135
51363067503,def,102,281
51363070206,bcb,277,392
51363086150,ddd,172,197
51363097165,cgb,143,34
51363106145,cgf,102,8
51363112496,cea,117,135
51363155377,dba,265,209
51363164249,add,260,32
51363185189,bca,119,20
51363185195,fdf,295,29
51363195593,bde,23,139
51363200992,gdd,91,133
51363217072,cef,42,153
51363233248,gge,263,91
51363278314,dfe,95,121
51363286477,ddc,270,36
51363304544,daa,74,265
51363306318,dca,69,32
51363379435,bga,16,152
51363380151,bbf,100,173
51363390881,ccd,186,91
51363391354,bgb,211,74
51363407480,bcf,81,59
51363411671,eea,124,176
51363412683,fda,159,151
51363418647,bcd,200,194
51363420466,agb,29,19
51363422231,faf,49,15
51363430213,fcg,250,33
51363452349,eae,84,113
51363461294,cbg,235,86
51363469951,fbg,116,151
51363485826,eaa,241,8
51363524408,ged,230,24
51363541988,bbf,82,205
51363546520,ecg,201,76
51363566969,fab,31,108
51363602328,dfd,256,354
51363656375,dea,27,145
51363668615,ffb,196,17
51363669804,gfd,203,497
51363693867,ega,276,277
51363705254,cbf,97,62
51363710000,bdg,245,137
51363729500,fec,80,151
51363732992,dda,161,165
51363734523,cef,255,143
51363741806,afe,254,183
51363775350,ede,173,143
51363776254,cgg,295,130
51363796727,gfa,28,282
51363818951,aag,184,232
51363825847,fef,243,136
51363848343,gbc,128,125
51363879079,ecc,283,176
51363880507,fbb,86,93
51363883783,gcc,259,70
51363916970,efe,178,128
51363924156,eac,185,10
51363933230,eaf,49,90
51363941616,edb,292,147
51363943565,dfc,182,46
51364007478,gcf,48,195
51364019012,gac,114,42
51364026182,aaa,12,37
51364027398,caf,211,27
51364027558,gga,29,106
51364058939,aca,49,146
51364072979,faa,80,102
51364085078,cbc,284,88
51364102652,adg,13,25
51364121043,bae,38,215
51364158087,cga,298,390
51364162591,fed,258,64
51364163809,ceg,262,163
51364181581,edf,66,124
51364181682,aba,44,125
51364182201,fga,59,238
51364183677,gad,8,117
51364184718,fcd,253,159
51364196063,bcc,187,209
51364196901,bbg,247,207
51364229584,gbf,110,180
51364241438,adb,24,40
51364249183,ggg,25,200
51364256170,fac,28,104
51364260280,aac,79,198
51364275861,bfd,274,254
51364326834,ead,244,51
51364349302,cgc,251,68
51364361839,ecg,168,88
51364374692,bdf,227,50
51364399096,bdd,174,84
51364404103,ccb,135,243
51364411554,deg,231,154
51364420404,acg,197,84
51364434384,ebg,226,185
51364460694,aff,46,265
51364470106,eac,122,10
51364483464,gbe,194,107
51364498664,edb,110,155
51364514340,bag,212,143
51364519505,cdd,234,98
51364520822,daa,147,291
51364537531,ebd,217,150
51364537836,dcc,43,325
51364538520,egb,85,92
51364546822,dge,265,305
51364550289,bag,112,160
51364551182,dcd,119,78
51364558678,fbc,230,122
51364569471,bea,107,79
51364596530,gce,147,48
51364601266,fbe,3,290
